event_id,timestamp,citizen_id,cam_id,event_type,flagged,severity,duration_seconds
EVT-202603-002562,2026-03-30T06:07:46,PR-02703,LOC-018,Geolocation,N,0,178
EVT-202603-002563,2026-03-23T09:23:03,PR-00129,LOC-028,ANPR,N,0,8
EVT-202603-002564,2026-03-26T09:49:59,PR-02880,LOC-029,Biometric,N,0,5
EVT-202603-002565,2026-03-08T06:47:19,PR-01959,LOC-013,Smartcard,N,0,6
EVT-202603-002566,2026-03-22T09:45:38,PR-02884,LOC-020,Utilities,N,0,4
EVT-202603-002567,2026-03-14T19:26:23,PR-00275,LOC-029,Biometric,Y,1,3
EVT-202603-002568,2026-03-11T04:31:57,PR-02705,LOC-001,ANPR,N,0,1
EVT-202603-002569,2026-03-18T12:29:25,PR-02738,LOC-002,ANPR,N,0,4
EVT-202603-002570,2026-03-23T23:17:46,PR-01695,LOC-020,Utilities,N,0,3
EVT-202603-002571,2026-03-29T11:07:55,PR-01284,LOC-019,Geolocation,N,0,176
EVT-202603-002572,2026-03-21T18:46:07,PR-01626,LOC-028,ANPR,Y,2,4
EVT-202603-002573,2026-03-17T07:44:01,PR-00193,LOC-016,CCTV-FR,Y,1,131
EVT-202603-002574,2026-03-24T14:30:17,PR-02126,LOC-011,Smartcard,N,0,4
EVT-202603-002575,2026-03-24T14:22:44,PR-00077,LOC-028,ANPR,N,0,5
EVT-202603-002576,2026-03-25T10:36:11,PR-02708,LOC-017,CCTV-FR,N,0,31
EVT-202603-002577,2026-03-15T00:16:40,PR-00980,LOC-018,Geolocation,N,0,96
EVT-202603-002578,2026-03-30T10:34:31,PR-00512,LOC-024,ANPR,Y,2,8
EVT-202603-002579,2026-03-07T10:32:36,PR-02047,LOC-005,Biometric,Y,2,3
EVT-202603-002580,2026-03-14T11:05:04,PR-02967,LOC-021,CCTV-FR,N,0,36
EVT-202603-002581,2026-03-12T06:59:05,PR-00103,LOC-010,Biometric,N,0,8
EVT-202603-002582,2026-03-25T00:12:49,PR-02626,LOC-026,Smartcard,N,0,1
EVT-202603-002583,2026-03-13T23:16:21,PR-00217,LOC-009,ANPR,N,0,8
EVT-202603-002584,2026-03-20T15:22:18,PR-02261,LOC-028,ANPR,N,0,1
EVT-202603-002585,2026-03-22T00:54:15,PR-00888,LOC-030,Biometric,N,0,3
EVT-202603-002586,2026-03-30T12:13:37,PR-01794,LOC-014,CCTV-FR,N,0,88
EVT-202603-002587,2026-03-18T09:15:11,PR-02514,LOC-019,Geolocation,N,0,16
EVT-202603-002588,2026-03-10T14:38:02,PR-01704,LOC-019,Geolocation,N,0,75
EVT-202603-002589,2026-03-18T20:30:29,PR-00046,LOC-011,Smartcard,N,0,5
EVT-202603-002590,2026-03-11T19:07:11,PR-02734,LOC-021,CCTV-FR,Y,3,38
EVT-202603-002591,2026-03-19T03:17:38,PR-00365,LOC-001,ANPR,N,0,7
EVT-202603-002592,2026-03-25T15:20:40,PR-02926,LOC-018,Geolocation,N,0,68
EVT-202603-002593,2026-03-19T05:09:08,PR-90001,LOC-023,ANPR,Y,3,5
EVT-202603-002594,2026-03-04T12:35:44,PR-01058,LOC-029,Biometric,N,0,5
EVT-202603-002595,2026-03-15T08:41:24,PR-01532,LOC-027,Biometric,N,0,8
EVT-202603-002596,2026-03-19T02:48:20,PR-00662,LOC-027,Biometric,N,0,8
EVT-202603-002597,2026-03-17T19:58:11,PR-00550,LOC-024,ANPR,N,0,7
EVT-202603-002598,2026-03-24T14:22:47,PR-01977,LOC-008,ANPR,N,0,8
EVT-202603-002599,2026-03-18T08:53:31,PR-02447,LOC-025,CCTV-FR,N,0,85
EVT-202603-002600,2026-03-17T04:52:17,PR-00098,LOC-017,CCTV-FR,N,0,48
EVT-202603-002601,2026-03-02T01:40:34,PR-01912,LOC-016,CCTV-FR,N,0,17
EVT-202603-002602,2026-03-06T15:10:11,PR-02246,LOC-008,ANPR,N,0,2
EVT-202603-002603,2026-03-11T10:48:41,PR-02904,LOC-016,CCTV-FR,N,0,29
EVT-202603-002604,2026-03-18T05:31:25,PR-00927,LOC-010,Biometric,N,0,8
EVT-202603-002605,2026-03-14T18:40:37,PR-02705,LOC-030,Biometric,N,0,5
EVT-202603-002606,2026-03-16T00:30:53,PR-00376,LOC-025,CCTV-FR,Y,2,56
EVT-202603-002607,2026-03-15T13:17:00,PR-02430,LOC-027,Biometric,N,0,3
EVT-202603-002608,2026-03-19T07:25:57,PR-02762,LOC-019,Geolocation,N,0,17
EVT-202603-002609,2026-03-20T11:02:57,PR-00971,LOC-002,ANPR,N,0,7
EVT-202603-002610,2026-03-03T17:28:52,PR-01143,LOC-022,CCTV-FR,N,0,57
EVT-202603-002611,2026-03-13T22:36:50,PR-02186,LOC-020,Utilities,N,0,7
EVT-202603-002612,2026-03-06T00:26:52,PR-01813,LOC-028,ANPR,N,0,3
EVT-202603-002613,2026-03-04T17:03:35,PR-00799,LOC-026,Smartcard,Y,3,7
EVT-202603-002614,2026-03-18T00:39:27,PR-01739,LOC-026,Smartcard,N,0,5
EVT-202603-002615,2026-03-13T00:59:47,PR-02776,LOC-017,CCTV-FR,N,0,158
EVT-202603-002616,2026-03-05T04:12:19,PR-02754,LOC-007,CCTV-FR,N,0,116
EVT-202603-002617,2026-03-19T00:32:49,PR-01372,LOC-029,Biometric,N,0,5
EVT-202603-002618,2026-03-16T01:33:00,PR-02778,LOC-026,Smartcard,N,0,5
EVT-202603-002619,2026-03-18T12:59:02,PR-00749,LOC-020,Utilities,N,0,4
EVT-202603-002620,2026-03-20T07:18:11,PR-01064,LOC-025,CCTV-FR,N,0,55
EVT-202603-002621,2026-03-24T12:32:46,PR-00180,LOC-011,Smartcard,Y,2,2
EVT-202603-002622,2026-03-07T02:02:50,PR-00240,LOC-006,Smartcard,N,0,1
EVT-202603-002623,2026-03-30T12:38:04,PR-02052,LOC-021,CCTV-FR,N,0,109
EVT-202603-002624,2026-03-04T07:48:12,PR-01164,LOC-019,Geolocation,N,0,78
EVT-202603-002625,2026-03-06T01:32:10,PR-00193,LOC-005,Biometric,N,0,2
EVT-202603-002626,2026-03-21T05:26:11,PR-00182,LOC-002,ANPR,N,0,2
EVT-202603-002627,2026-03-16T22:55:20,PR-00520,LOC-013,Smartcard,N,0,4
EVT-202603-002628,2026-03-10T16:43:28,PR-01656,LOC-005,Biometric,N,0,5
EVT-202603-002629,2026-03-18T14:56:18,PR-00348,LOC-006,Smartcard,N,0,2
EVT-202603-002630,2026-03-02T13:27:12,PR-01929,LOC-029,Biometric,N,0,6
EVT-202603-002631,2026-03-01T03:07:30,PR-01060,LOC-006,Smartcard,N,0,4
EVT-202603-002632,2026-03-09T13:55:07,PR-00354,LOC-003,CCTV-FR,Y,1,131
EVT-202603-002633,2026-03-07T09:10:55,PR-02775,LOC-028,ANPR,N,0,4
EVT-202603-002634,2026-03-07T01:27:06,PR-00483,LOC-011,Smartcard,Y,1,4
EVT-202603-002635,2026-03-24T21:07:51,PR-00651,LOC-008,ANPR,N,0,3
EVT-202603-002636,2026-03-10T16:29:49,PR-00211,LOC-003,CCTV-FR,N,0,75
EVT-202603-002637,2026-03-13T04:23:39,PR-01157,LOC-027,Biometric,N,0,5
EVT-202603-002638,2026-03-23T10:06:31,PR-00069,LOC-004,Biometric,N,0,5
EVT-202603-002639,2026-03-12T12:09:32,PR-02851,LOC-007,CCTV-FR,Y,3,93
EVT-202603-002640,2026-03-18T07:21:27,PR-01122,LOC-001,ANPR,N,0,2
EVT-202603-002641,2026-03-04T12:16:39,PR-01163,LOC-012,ANPR,N,0,8
EVT-202603-002642,2026-03-09T13:32:17,PR-01703,LOC-015,CCTV-FR,N,0,168
EVT-202603-002643,2026-03-02T12:54:49,PR-02454,LOC-020,Utilities,N,0,6
EVT-202603-002644,2026-03-03T09:23:38,PR-02938,LOC-025,CCTV-FR,N,0,8
EVT-202603-002645,2026-03-17T09:59:54,PR-02559,LOC-003,CCTV-FR,N,0,137
EVT-202603-002646,2026-03-09T04:04:04,PR-02111,LOC-006,Smartcard,N,0,8
EVT-202603-002647,2026-03-18T16:15:26,PR-00141,LOC-005,Biometric,N,0,6
EVT-202603-002648,2026-03-23T12:17:20,PR-01592,LOC-008,ANPR,N,0,5
EVT-202603-002649,2026-03-31T10:57:01,PR-02542,LOC-026,Smartcard,N,0,3
EVT-202603-002650,2026-03-04T09:49:47,PR-01185,LOC-007,CCTV-FR,N,0,141
EVT-202603-002651,2026-03-11T20:41:43,PR-01784,LOC-009,ANPR,Y,1,6
EVT-202603-002652,2026-03-09T02:10:09,PR-00271,LOC-001,ANPR,N,0,8
EVT-202603-002653,2026-03-10T09:00:53,PR-01267,LOC-004,Biometric,Y,1,2
EVT-202603-002654,2026-03-04T03:37:08,PR-01553,LOC-004,Biometric,N,0,6
EVT-202603-002655,2026-03-01T00:37:58,PR-00610,LOC-002,ANPR,N,0,7
EVT-202603-002656,2026-03-14T22:32:20,PR-01419,LOC-025,CCTV-FR,N,0,98
EVT-202603-002657,2026-03-07T09:17:55,PR-90001,LOC-017,CCTV-FR,N,0,154
EVT-202603-002658,2026-03-16T14:41:25,PR-02974,LOC-029,Biometric,N,0,8
EVT-202603-002659,2026-03-02T20:27:28,PR-00267,LOC-023,ANPR,N,0,6
EVT-202603-002660,2026-03-14T17:12:48,PR-00813,LOC-015,CCTV-FR,N,0,20
EVT-202603-002661,2026-03-17T09:59:25,PR-01594,LOC-017,CCTV-FR,N,0,47
EVT-202603-002662,2026-03-21T13:37:13,PR-00179,LOC-016,CCTV-FR,N,0,121
EVT-202603-002663,2026-03-11T09:47:09,PR-01898,LOC-009,ANPR,N,0,8
EVT-202603-002664,2026-03-22T13:47:58,PR-00728,LOC-008,ANPR,N,0,8
EVT-202603-002665,2026-03-13T14:34:25,PR-02222,LOC-009,ANPR,N,0,2
EVT-202603-002666,2026-03-27T05:09:19,PR-01644,LOC-021,CCTV-FR,Y,2,5
EVT-202603-002667,2026-03-03T07:57:27,PR-00561,LOC-003,CCTV-FR,N,0,174
EVT-202603-002668,2026-03-11T22:28:32,PR-00153,LOC-002,ANPR,N,0,4
EVT-202603-002669,2026-03-22T17:53:23,PR-02940,LOC-026,Smartcard,Y,2,1
EVT-202603-002670,2026-03-10T00:34:31,PR-02341,LOC-022,CCTV-FR,Y,1,100
EVT-202603-002671,2026-03-12T18:01:35,PR-02939,LOC-021,CCTV-FR,N,0,142
EVT-202603-002672,2026-03-02T19:27:18,PR-01322,LOC-013,Smartcard,N,0,8
EVT-202603-002673,2026-03-23T04:25:32,PR-02221,LOC-028,ANPR,Y,2,8
EVT-202603-002674,2026-03-28T03:52:56,PR-90003,LOC-009,ANPR,N,0,5
EVT-202603-002675,2026-03-07T18:13:44,PR-01352,LOC-012,ANPR,N,0,2
EVT-202603-002676,2026-03-07T14:17:04,PR-01157,LOC-008,ANPR,N,0,6
EVT-202603-002677,2026-03-05T16:06:11,PR-02632,LOC-015,CCTV-FR,Y,1,134
EVT-202603-002678,2026-03-28T16:57:28,PR-01816,LOC-010,Biometric,N,0,3
EVT-202603-002679,2026-03-25T04:54:46,PR-02497,LOC-009,ANPR,N,0,8
EVT-202603-002680,2026-03-26T19:15:45,PR-01244,LOC-026,Smartcard,N,0,3
EVT-202603-002681,2026-03-14T06:04:00,PR-01889,LOC-019,Geolocation,Y,1,55
EVT-202603-002682,2026-03-06T08:57:50,PR-01504,LOC-010,Biometric,N,0,6
EVT-202603-002683,2026-03-19T09:26:37,PR-02142,LOC-021,CCTV-FR,N,0,140
EVT-202603-002684,2026-03-26T18:31:47,PR-01017,LOC-008,ANPR,Y,4,2
EVT-202603-002685,2026-03-11T17:35:05,PR-01710,LOC-008,ANPR,N,0,7
EVT-202603-002686,2026-03-17T09:29:58,PR-01422,LOC-003,CCTV-FR,Y,4,19
EVT-202603-002687,2026-03-11T11:53:16,PR-00193,LOC-012,ANPR,Y,3,8
EVT-202603-002688,2026-03-18T13:29:39,PR-02320,LOC-010,Biometric,Y,1,7
EVT-202603-002689,2026-03-24T08:53:04,PR-01021,LOC-027,Biometric,N,0,7
EVT-202603-002690,2026-03-15T22:24:11,PR-00615,LOC-027,Biometric,Y,2,2
EVT-202603-002691,2026-03-29T12:53:26,PR-00444,LOC-021,CCTV-FR,Y,2,147
EVT-202603-002692,2026-03-03T14:40:17,PR-02068,LOC-003,CCTV-FR,Y,2,164
EVT-202603-002693,2026-03-07T06:49:36,PR-01257,LOC-029,Biometric,Y,1,7
EVT-202603-002694,2026-03-14T21:31:34,PR-00734,LOC-005,Biometric,N,0,8
EVT-202603-002695,2026-03-01T03:45:44,PR-00034,LOC-019,Geolocation,Y,1,100
EVT-202603-002696,2026-03-02T00:23:11,PR-02348,LOC-014,CCTV-FR,N,0,162
EVT-202603-002697,2026-03-29T06:35:12,PR-02758,LOC-019,Geolocation,N,0,13
EVT-202603-002698,2026-03-07T16:10:05,PR-02540,LOC-001,ANPR,N,0,7
EVT-202603-002699,2026-03-11T03:03:50,PR-00696,LOC-022,CCTV-FR,Y,4,59
EVT-202603-002700,2026-03-29T21:57:46,PR-00688,LOC-004,Biometric,N,0,6
EVT-202603-002701,2026-03-21T06:08:50,PR-01939,LOC-026,Smartcard,N,0,1
EVT-202603-002702,2026-03-16T01:48:28,PR-02846,LOC-021,CCTV-FR,N,0,85
EVT-202603-002703,2026-03-30T16:49:08,PR-02975,LOC-021,CCTV-FR,N,0,55
EVT-202603-002704,2026-03-07T18:01:38,PR-01926,LOC-002,ANPR,N,0,1
EVT-202603-002705,2026-03-27T03:54:43,PR-02798,LOC-016,CCTV-FR,Y,3,91
EVT-202603-002706,2026-03-11T19:06:37,PR-02491,LOC-011,Smartcard,N,0,6
EVT-202603-002707,2026-03-02T22:51:13,PR-02319,LOC-016,CCTV-FR,N,0,32
EVT-202603-002708,2026-03-24T08:00:33,PR-02657,LOC-021,CCTV-FR,N,0,157
EVT-202603-002709,2026-03-20T09:26:00,PR-01465,LOC-022,CCTV-FR,N,0,73
EVT-202603-002710,2026-03-08T07:58:49,PR-02239,LOC-024,ANPR,N,0,6
EVT-202603-002711,2026-03-03T11:23:03,PR-01371,LOC-006,Smartcard,N,0,3
EVT-202603-002712,2026-03-04T06:24:59,PR-01803,LOC-015,CCTV-FR,N,0,172
EVT-202603-002713,2026-03-19T16:17:38,PR-01963,LOC-003,CCTV-FR,N,0,55
EVT-202603-002714,2026-03-08T01:27:13,PR-01114,LOC-003,CCTV-FR,N,0,139
EVT-202603-002715,2026-03-07T20:39:12,PR-02062,LOC-029,Biometric,N,0,7
EVT-202603-002716,2026-03-28T08:16:44,PR-00022,LOC-025,CCTV-FR,N,0,95
EVT-202603-002717,2026-03-13T06:31:46,PR-01525,LOC-021,CCTV-FR,Y,2,11
EVT-202603-002718,2026-03-08T16:58:06,PR-00653,LOC-011,Smartcard,N,0,3
EVT-202603-002719,2026-03-19T14:27:06,PR-02177,LOC-025,CCTV-FR,N,0,71
EVT-202603-002720,2026-03-25T09:24:05,PR-01950,LOC-029,Biometric,N,0,3
EVT-202603-002721,2026-03-01T10:01:50,PR-01794,LOC-011,Smartcard,N,0,7
EVT-202603-002722,2026-03-31T19:12:24,PR-00233,LOC-026,Smartcard,N,0,3
EVT-202603-002723,2026-03-27T02:56:31,PR-00781,LOC-002,ANPR,N,0,1
EVT-202603-002724,2026-03-26T05:33:40,PR-00507,LOC-029,Biometric,Y,2,8
EVT-202603-002725,2026-03-05T02:09:54,PR-00660,LOC-003,CCTV-FR,Y,2,39
EVT-202603-002726,2026-03-06T09:09:27,PR-01405,LOC-003,CCTV-FR,N,0,63
EVT-202603-002727,2026-03-04T06:41:07,PR-00759,LOC-026,Smartcard,Y,2,7
EVT-202603-002728,2026-03-10T23:25:46,PR-00392,LOC-016,CCTV-FR,N,0,177
EVT-202603-002729,2026-03-03T13:00:13,PR-01757,LOC-016,CCTV-FR,N,0,110
EVT-202603-002730,2026-03-13T02:58:46,PR-02400,LOC-014,CCTV-FR,N,0,102
EVT-202603-002731,2026-03-17T17:21:44,PR-00530,LOC-006,Smartcard,N,0,5
EVT-202603-002732,2026-03-06T19:47:09,PR-00388,LOC-029,Biometric,N,0,6
EVT-202603-002733,2026-03-15T03:52:05,PR-01560,LOC-012,ANPR,N,0,6
EVT-202603-002734,2026-03-15T21:37:03,PR-02205,LOC-029,Biometric,Y,1,6
EVT-202603-002735,2026-03-23T12:17:43,PR-01424,LOC-017,CCTV-FR,N,0,48
EVT-202603-002736,2026-03-28T11:39:04,PR-00791,LOC-025,CCTV-FR,N,0,93
EVT-202603-002737,2026-03-18T15:57:56,PR-01660,LOC-015,CCTV-FR,N,0,78
EVT-202603-002738,2026-03-20T15:14:03,PR-00525,LOC-015,CCTV-FR,N,0,82
EVT-202603-002739,2026-03-22T12:38:12,PR-01284,LOC-020,Utilities,N,0,6
EVT-202603-002740,2026-03-13T23:05:55,PR-02692,LOC-007,CCTV-FR,Y,1,140
EVT-202603-002741,2026-03-04T10:46:22,PR-00338,LOC-001,ANPR,N,0,7
EVT-202603-002742,2026-03-03T20:21:22,PR-00968,LOC-010,Biometric,N,0,3
EVT-202603-002743,2026-03-26T05:51:36,PR-00819,LOC-006,Smartcard,N,0,7
EVT-202603-002744,2026-03-18T19:10:07,PR-01121,LOC-006,Smartcard,N,0,2
EVT-202603-002745,2026-03-15T08:05:45,PR-01027,LOC-001,ANPR,N,0,8
EVT-202603-002746,2026-03-17T20:56:41,PR-00726,LOC-008,ANPR,N,0,5
EVT-202603-002747,2026-03-17T04:36:47,PR-00990,LOC-024,ANPR,N,0,4
EVT-202603-002748,2026-03-22T22:18:44,PR-00079,LOC-027,Biometric,Y,2,8
EVT-202603-002749,2026-03-01T07:07:59,PR-02886,LOC-003,CCTV-FR,N,0,32
EVT-202603-002750,2026-03-12T07:49:39,PR-00135,LOC-013,Smartcard,Y,2,6
EVT-202603-002751,2026-03-20T12:53:03,PR-02459,LOC-011,Smartcard,N,0,5
EVT-202603-002752,2026-03-16T21:02:55,PR-01184,LOC-012,ANPR,N,0,6
EVT-202603-002753,2026-03-22T19:47:40,PR-01282,LOC-017,CCTV-FR,N,0,91
EVT-202603-002754,2026-03-15T10:01:03,PR-00305,LOC-014,CCTV-FR,N,0,91
EVT-202603-002755,2026-03-31T12:17:35,PR-01674,LOC-013,Smartcard,N,0,5
EVT-202603-002756,2026-03-22T09:38:11,PR-00895,LOC-005,Biometric,N,0,4
EVT-202603-002757,2026-03-28T21:47:38,PR-02218,LOC-017,CCTV-FR,N,0,92
EVT-202603-002758,2026-03-01T22:00:55,PR-00057,LOC-024,ANPR,Y,2,7
EVT-202603-002759,2026-03-03T21:17:21,PR-02822,LOC-015,CCTV-FR,N,0,127
EVT-202603-002760,2026-03-19T12:14:10,PR-02084,LOC-021,CCTV-FR,N,0,110
EVT-202603-002761,2026-03-04T11:01:17,PR-01873,LOC-016,CCTV-FR,N,0,107
EVT-202603-002762,2026-03-13T19:08:58,PR-02919,LOC-005,Biometric,Y,3,6
EVT-202603-002763,2026-03-20T16:14:55,PR-00771,LOC-026,Smartcard,Y,3,1
EVT-202603-002764,2026-03-25T20:30:45,PR-00171,LOC-016,CCTV-FR,N,0,99
EVT-202603-002765,2026-03-06T00:16:11,PR-00876,LOC-004,Biometric,N,0,6
EVT-202603-002766,2026-03-15T10:25:32,PR-01868,LOC-008,ANPR,N,0,7
EVT-202603-002767,2026-03-13T04:22:05,PR-02491,LOC-029,Biometric,N,0,2
EVT-202603-002768,2026-03-29T01:09:18,PR-02135,LOC-021,CCTV-FR,Y,2,20
EVT-202603-002769,2026-03-10T07:52:09,PR-01730,LOC-022,CCTV-FR,N,0,26
EVT-202603-002770,2026-03-20T06:08:35,PR-02438,LOC-012,ANPR,Y,1,5
EVT-202603-002771,2026-03-23T01:57:58,PR-01604,LOC-014,CCTV-FR,Y,3,169
EVT-202603-002772,2026-03-01T04:14:07,PR-01927,LOC-019,Geolocation,N,0,153
EVT-202603-002773,2026-03-12T22:24:58,PR-01402,LOC-016,CCTV-FR,N,0,8
EVT-202603-002774,2026-03-03T12:10:34,PR-00514,LOC-008,ANPR,N,0,3
EVT-202603-002775,2026-03-22T07:06:44,PR-02549,LOC-018,Geolocation,Y,1,142
EVT-202603-002776,2026-03-12T04:49:48,PR-02797,LOC-029,Biometric,Y,2,2
EVT-202603-002777,2026-03-15T19:30:51,PR-00284,LOC-019,Geolocation,N,0,126
EVT-202603-002778,2026-03-25T00:32:23,PR-01307,LOC-018,Geolocation,N,0,153
EVT-202603-002779,2026-03-08T11:52:35,PR-01984,LOC-027,Biometric,N,0,3
EVT-202603-002780,2026-03-04T13:30:47,PR-00881,LOC-021,CCTV-FR,Y,2,129
EVT-202603-002781,2026-03-08T23:47:56,PR-02820,LOC-003,CCTV-FR,N,0,10
EVT-202603-002782,2026-03-12T14:11:08,PR-01369,LOC-008,ANPR,N,0,5
EVT-202603-002783,2026-03-13T14:23:51,PR-00592,LOC-007,CCTV-FR,N,0,130
EVT-202603-002784,2026-03-12T10:56:10,PR-02689,LOC-001,ANPR,Y,2,5
EVT-202603-002785,2026-03-04T18:50:29,PR-02907,LOC-026,Smartcard,N,0,8
EVT-202603-002786,2026-03-15T13:00:07,PR-01298,LOC-030,Biometric,N,0,1
EVT-202603-002787,2026-03-03T18:47:50,PR-02758,LOC-018,Geolocation,N,0,163
EVT-202603-002788,2026-03-10T00:57:09,PR-01295,LOC-020,Utilities,N,0,7
EVT-202603-002789,2026-03-29T22:30:51,PR-00709,LOC-027,Biometric,Y,2,2
EVT-202603-002790,2026-03-13T18:41:23,PR-00745,LOC-012,ANPR,Y,1,7
EVT-202603-002791,2026-03-03T15:26:07,PR-00873,LOC-022,CCTV-FR,N,0,127
EVT-202603-002792,2026-03-03T23:16:33,PR-01265,LOC-030,Biometric,N,0,2
EVT-202603-002793,2026-03-27T16:05:52,PR-01370,LOC-015,CCTV-FR,N,0,36
EVT-202603-002794,2026-03-27T12:19:16,PR-01707,LOC-002,ANPR,N,0,1
EVT-202603-002795,2026-03-18T19:07:02,PR-00917,LOC-026,Smartcard,N,0,5
EVT-202603-002796,2026-03-15T19:56:56,PR-01065,LOC-013,Smartcard,N,0,7
EVT-202603-002797,2026-03-21T14:34:55,PR-01494,LOC-030,Biometric,N,0,5
EVT-202603-002798,2026-03-24T18:41:00,PR-01773,LOC-025,CCTV-FR,Y,1,89
EVT-202603-002799,2026-03-16T18:49:23,PR-00685,LOC-003,CCTV-FR,N,0,54
EVT-202603-002800,2026-03-05T00:29:40,PR-02946,LOC-005,Biometric,N,0,8
EVT-202603-002801,2026-03-25T16:42:08,PR-02999,LOC-010,Biometric,Y,1,8
EVT-202603-002802,2026-03-06T12:55:22,PR-00143,LOC-027,Biometric,N,0,2
EVT-202603-002803,2026-03-07T16:57:28,PR-01676,LOC-014,CCTV-FR,N,0,49
EVT-202603-002804,2026-03-21T01:25:29,PR-02464,LOC-018,Geolocation,N,0,147
EVT-202603-002805,2026-03-25T17:07:38,PR-00547,LOC-009,ANPR,N,0,5
EVT-202603-002806,2026-03-20T04:15:36,PR-02938,LOC-005,Biometric,N,0,3
EVT-202603-002807,2026-03-07T01:39:30,PR-00993,LOC-013,Smartcard,N,0,6
EVT-202603-002808,2026-03-16T18:01:25,PR-02448,LOC-027,Biometric,N,0,1
EVT-202603-002809,2026-03-08T06:54:58,PR-00215,LOC-015,CCTV-FR,N,0,30
EVT-202603-002810,2026-03-22T23:12:14,PR-02337,LOC-017,CCTV-FR,N,0,46
EVT-202603-002811,2026-03-21T16:45:41,PR-01243,LOC-024,ANPR,Y,2,4
EVT-202603-002812,2026-03-17T16:11:42,PR-00282,LOC-005,Biometric,N,0,4
EVT-202603-002813,2026-03-01T08:16:56,PR-02808,LOC-005,Biometric,N,0,4
EVT-202603-002814,2026-03-16T09:16:34,PR-01226,LOC-010,Biometric,N,0,7
EVT-202603-002815,2026-03-20T05:36:50,PR-02594,LOC-026,Smartcard,Y,2,8
EVT-202603-002816,2026-03-07T23:16:55,PR-00494,LOC-023,ANPR,N,0,2
EVT-202603-002817,2026-03-25T16:45:49,PR-02977,LOC-010,Biometric,N,0,3
EVT-202603-002818,2026-03-22T05:09:59,PR-00874,LOC-009,ANPR,N,0,4
EVT-202603-002819,2026-03-07T13:55:30,PR-02182,LOC-019,Geolocation,Y,1,107
EVT-202603-002820,2026-03-09T22:10:24,PR-02339,LOC-001,ANPR,N,0,1
EVT-202603-002821,2026-03-06T10:05:50,PR-01504,LOC-016,CCTV-FR,N,0,71
EVT-202603-002822,2026-03-15T21:15:04,PR-01058,LOC-025,CCTV-FR,N,0,65
EVT-202603-002823,2026-03-28T17:56:10,PR-01725,LOC-028,ANPR,N,0,8
EVT-202603-002824,2026-03-14T10:26:15,PR-02800,LOC-002,ANPR,N,0,1
EVT-202603-002825,2026-03-10T11:09:49,PR-00888,LOC-015,CCTV-FR,Y,2,26
EVT-202603-002826,2026-03-19T01:35:05,PR-01139,LOC-016,CCTV-FR,N,0,162
EVT-202603-002827,2026-03-19T04:43:02,PR-02468,LOC-026,Smartcard,N,0,3
EVT-202603-002828,2026-03-24T14:05:28,PR-00667,LOC-024,ANPR,Y,1,3
EVT-202603-002829,2026-03-22T23:15:23,PR-00975,LOC-005,Biometric,N,0,3
EVT-202603-002830,2026-03-03T12:02:03,PR-01834,LOC-019,Geolocation,N,0,55
EVT-202603-002831,2026-03-24T00:23:21,PR-00781,LOC-002,ANPR,N,0,7
EVT-202603-002832,2026-03-02T05:12:33,PR-00959,LOC-022,CCTV-FR,N,0,180
EVT-202603-002833,2026-03-02T18:37:08,PR-01307,LOC-022,CCTV-FR,N,0,2
EVT-202603-002834,2026-03-23T10:37:57,PR-00291,LOC-001,ANPR,N,0,7
EVT-202603-002835,2026-03-25T14:34:35,PR-02814,LOC-022,CCTV-FR,Y,1,81
EVT-202603-002836,2026-03-03T16:28:44,PR-00717,LOC-019,Geolocation,N,0,68
EVT-202603-002837,2026-03-05T01:13:30,PR-00651,LOC-027,Biometric,N,0,1
EVT-202603-002838,2026-03-19T11:05:30,PR-01020,LOC-005,Biometric,N,0,8
EVT-202603-002839,2026-03-15T22:29:22,PR-02733,LOC-014,CCTV-FR,N,0,128
EVT-202603-002840,2026-03-10T16:42:15,PR-01904,LOC-001,ANPR,N,0,2
EVT-202603-002841,2026-03-14T06:08:57,PR-01489,LOC-021,CCTV-FR,N,0,114
EVT-202603-002842,2026-03-20T02:11:46,PR-00998,LOC-022,CCTV-FR,N,0,112
EVT-202603-002843,2026-03-02T15:56:10,PR-02539,LOC-020,Utilities,N,0,4
EVT-202603-002844,2026-03-21T13:32:07,PR-00473,LOC-002,ANPR,N,0,5
EVT-202603-002845,2026-03-10T21:49:17,PR-01026,LOC-022,CCTV-FR,N,0,69
EVT-202603-002846,2026-03-22T04:58:41,PR-02718,LOC-012,ANPR,N,0,4
EVT-202603-002847,2026-03-21T13:57:19,PR-01805,LOC-027,Biometric,N,0,7
EVT-202603-002848,2026-03-04T17:37:31,PR-02273,LOC-008,ANPR,Y,1,2
EVT-202603-002849,2026-03-29T11:51:27,PR-01609,LOC-027,Biometric,N,0,5
EVT-202603-002850,2026-03-28T01:37:09,PR-01029,LOC-009,ANPR,N,0,1
EVT-202603-002851,2026-03-08T05:45:42,PR-00481,LOC-025,CCTV-FR,N,0,4
EVT-202603-002852,2026-03-19T23:40:13,PR-02055,LOC-024,ANPR,Y,5,1
EVT-202603-002853,2026-03-10T04:18:19,PR-01830,LOC-003,CCTV-FR,N,0,169
EVT-202603-002854,2026-03-13T03:29:55,PR-01871,LOC-030,Biometric,N,0,5
EVT-202603-002855,2026-03-31T13:23:39,PR-01310,LOC-018,Geolocation,N,0,46
