search_id,timestamp,citizen_id,category,flagged_category,device_type
SR-0007949,2026-01-08 08:35:00,PR-00121,Sports,N,Phone
SR-0007950,2026-02-27 20:18:00,PR-02390,Score appeal process,Y,Skills Institute Terminal
SR-0007951,2026-05-05 22:08:00,PR-01736,Foreign news,Y,Phone
SR-0007952,2026-06-05 05:51:00,PR-02071,Weather,N,Laptop
SR-0007953,2026-06-22 10:36:00,PR-01831,Shopping,N,Laptop
SR-0007954,2026-01-23 05:25:00,PR-00641,VPN tools,Y,Phone
SR-0007955,2026-04-03 20:15:00,PR-01840,Privacy tools,Y,Phone
SR-0007956,2026-04-17 19:09:00,PR-00673,Entertainment,N,Phone
SR-0007957,2026-05-21 20:13:00,PR-00836,Independent media,Y,Laptop
SR-0007958,2026-01-26 14:34:00,PR-01481,Weather,N,Laptop
SR-0007959,2026-03-04 17:41:00,PR-00811,Health,N,Public Library Terminal
SR-0007960,2026-04-12 13:32:00,PR-00768,Shopping,N,Laptop
SR-0007961,2026-06-14 15:25:00,PR-01324,Foreign news,Y,Phone
SR-0007962,2026-03-27 02:07:00,PR-01306,Independent media,Y,Laptop
SR-0007963,2026-06-06 18:11:00,PR-02798,Entertainment,N,Laptop
SR-0007964,2026-02-11 00:02:00,PR-02935,Health,N,Phone
SR-0007965,2026-05-08 10:05:00,PR-01066,Health,N,Laptop
SR-0007966,2026-05-29 11:53:00,PR-01280,Shopping,N,Phone
SR-0007967,2026-06-05 02:51:00,PR-02213,Foreign news,Y,Phone
SR-0007968,2026-03-13 07:03:00,PR-01674,Entertainment,N,Phone
SR-0007969,2026-06-12 17:21:00,PR-02910,Local news,N,Phone
SR-0007970,2026-05-25 04:08:00,PR-02954,Local news,N,Phone
SR-0007971,2026-03-27 05:22:00,PR-02774,Travel domestic (permitted),N,Laptop
SR-0007972,2026-05-27 08:13:00,PR-01787,Privacy tools,Y,Public Library Terminal
SR-0007973,2026-01-29 09:45:00,PR-00062,Local news,N,Phone
SR-0007974,2026-04-13 20:29:00,PR-01479,Health,N,Phone
SR-0007975,2026-03-01 15:56:00,PR-00815,Health,N,Laptop
SR-0007976,2026-06-22 10:33:00,PR-02123,Shopping,N,Phone
SR-0007977,2026-06-04 15:30:00,PR-01211,Shopping,N,Laptop
SR-0007978,2026-03-11 14:11:00,PR-01490,Sports,N,Phone
SR-0007979,2026-01-08 15:03:00,PR-00860,Privacy tools,Y,Laptop
SR-0007980,2026-05-22 02:17:00,PR-00135,Local news,N,Laptop
SR-0007981,2026-04-11 14:35:00,PR-01639,Protest organisation,Y,Laptop
SR-0007982,2026-04-23 01:30:00,PR-02262,Shopping,N,Public Library Terminal
SR-0007983,2026-05-15 21:00:00,PR-01781,Social credit system criticism,Y,Public Library Terminal
SR-0007984,2026-04-16 00:56:00,PR-00370,Encryption software,Y,Laptop
SR-0007985,2026-04-26 13:06:00,PR-01421,Local news,N,Phone
SR-0007986,2026-01-12 10:21:00,PR-02359,Sports,N,Public Library Terminal
SR-0007987,2026-06-24 17:02:00,PR-01566,Civic education,N,Laptop
SR-0007988,2026-06-18 13:27:00,PR-02753,Emigration procedures,Y,Laptop
SR-0007989,2026-05-15 17:22:00,PR-02771,Foreign news,Y,Phone
SR-0007990,2026-04-17 02:22:00,PR-01259,Privacy tools,Y,Laptop
SR-0007991,2026-01-18 04:02:00,PR-02501,Recipes,N,Phone
SR-0007992,2026-01-09 07:44:00,PR-02003,Independent media,Y,Public Library Terminal
SR-0007993,2026-06-15 18:38:00,PR-00549,Entertainment,N,Phone
SR-0007994,2026-03-17 09:32:00,PR-02490,Sports,N,Phone
SR-0007995,2026-02-22 13:06:00,PR-02136,Independent media,Y,Phone
SR-0007996,2026-01-13 05:53:00,PR-02918,Entertainment,N,Laptop
SR-0007997,2026-01-23 00:40:00,PR-01462,Cultural and religious gatherings,Y,Phone
SR-0007998,2026-06-08 10:48:00,PR-02817,Entertainment,N,Phone
SR-0007999,2026-05-19 13:44:00,PR-01803,Shopping,N,Public Library Terminal
SR-0008000,2026-03-07 02:23:00,PR-01674,VPN tools,Y,Phone
SR-0008001,2026-02-07 12:53:00,PR-02090,Sports,N,Phone
SR-0008002,2026-06-03 08:44:00,PR-00309,Entertainment,N,Public Library Terminal
SR-0008003,2026-03-18 06:51:00,PR-00971,Protest organisation,Y,Skills Institute Terminal
SR-0008004,2026-06-06 00:06:00,PR-00481,Recipes,N,Laptop
SR-0008005,2026-04-18 14:26:00,PR-01899,Entertainment,N,Laptop
SR-0008006,2026-01-17 07:45:00,PR-01795,Health,N,Phone
SR-0008007,2026-03-15 11:39:00,PR-00163,Sports,N,Laptop
SR-0008008,2026-01-18 06:09:00,PR-02105,Score appeal process,Y,Laptop
SR-0008009,2026-01-09 10:03:00,PR-01160,Cultural and religious gatherings,Y,Phone
SR-0008010,2026-01-12 14:05:00,PR-00692,Protest organisation,Y,Skills Institute Terminal
SR-0008011,2026-03-10 12:13:00,PR-01604,Entertainment,N,Laptop
SR-0008012,2026-06-01 18:32:00,PR-02877,Encryption software,Y,Phone
SR-0008013,2026-04-13 11:56:00,PR-00553,Sports,N,Phone
SR-0008014,2026-06-22 11:03:00,PR-01785,Foreign news,Y,Public Library Terminal
SR-0008015,2026-05-14 05:30:00,PR-00508,Score appeal process,Y,Phone
SR-0008016,2026-04-09 07:27:00,PR-01971,Civic education,N,Laptop
SR-0008017,2026-05-13 03:18:00,PR-02400,Recipes,N,Laptop
SR-0008018,2026-04-20 11:01:00,PR-01086,Health,N,Laptop
SR-0008019,2026-05-03 22:49:00,PR-00156,Shopping,N,Phone
SR-0008020,2026-04-30 03:14:00,PR-02566,Foreign news,Y,Laptop
SR-0008021,2026-06-24 04:27:00,PR-00317,Local news,N,Phone
SR-0008022,2026-01-21 03:20:00,PR-01957,Sports,N,Laptop
SR-0008023,2026-03-19 18:12:00,PR-02930,Encryption software,Y,Laptop
SR-0008024,2026-04-02 23:23:00,PR-02020,Health,N,Phone
SR-0008025,2026-06-28 14:51:00,PR-02610,Health,N,Laptop
SR-0008026,2026-06-15 03:53:00,PR-02431,Weather,N,Phone
SR-0008027,2026-06-13 14:59:00,PR-00677,Protest organisation,Y,Phone
SR-0008028,2026-02-26 18:09:00,PR-00746,Encryption software,Y,Phone
SR-0008029,2026-03-04 05:41:00,PR-00911,Recipes,N,Phone
SR-0008030,2026-01-06 14:39:00,PR-01592,Shopping,N,Phone
SR-0008031,2026-01-29 02:44:00,PR-00565,Local news,N,Phone
SR-0008032,2026-03-03 05:42:00,PR-00067,Entertainment,N,Phone
SR-0008033,2026-02-08 14:11:00,PR-02287,Local news,N,Public Library Terminal
SR-0008034,2026-01-13 10:10:00,PR-02925,Privacy tools,Y,Phone
SR-0008035,2026-06-09 09:45:00,PR-01765,Score appeal process,Y,Phone
SR-0008036,2026-03-09 15:28:00,PR-01355,Local news,N,Phone
SR-0008037,2026-06-18 08:08:00,PR-00573,Local news,N,Phone
SR-0008038,2026-06-22 17:40:00,PR-01443,Independent media,Y,Phone
SR-0008039,2026-06-21 12:40:00,PR-02609,Sports,N,Phone
SR-0008040,2026-04-07 06:46:00,PR-00767,Sports,N,Phone
SR-0008041,2026-02-15 13:11:00,PR-01541,Local news,N,Phone
SR-0008042,2026-04-06 18:36:00,PR-00191,Foreign news,Y,Laptop
SR-0008043,2026-02-25 14:32:00,PR-00891,Recipes,N,Phone
SR-0008044,2026-01-27 05:40:00,PR-00492,Recipes,N,Phone
SR-0008045,2026-05-21 11:23:00,PR-00072,Travel domestic (permitted),N,Phone
SR-0008046,2026-04-16 18:38:00,PR-00353,Health,N,Laptop
SR-0008047,2026-01-14 19:04:00,PR-01883,Civic education,N,Phone
SR-0008048,2026-01-09 15:54:00,PR-00416,Local news,N,Phone
SR-0008049,2026-01-02 14:30:00,PR-00825,Civic education,N,Laptop
SR-0008050,2026-06-18 02:53:00,PR-00760,Entertainment,N,Laptop
SR-0008051,2026-03-18 19:59:00,PR-01429,Entertainment,N,Laptop
SR-0008052,2026-04-25 19:45:00,PR-00459,Local news,N,Phone
SR-0008053,2026-06-13 15:53:00,PR-02457,Shopping,N,Phone
SR-0008054,2026-02-15 17:52:00,PR-02421,Recipes,N,Phone
SR-0008055,2026-05-19 22:15:00,PR-00332,Score appeal process,Y,Phone
SR-0008056,2026-06-09 23:11:00,PR-02838,Local news,N,Public Library Terminal
SR-0008057,2026-03-06 14:29:00,PR-02676,Health,N,Phone
SR-0008058,2026-03-01 07:20:00,PR-02326,Recipes,N,Laptop
SR-0008059,2026-03-26 13:51:00,PR-00613,Cultural and religious gatherings,Y,Phone
SR-0008060,2026-01-05 03:36:00,PR-00489,Civic education,N,Phone
SR-0008061,2026-04-06 23:23:00,PR-00740,Banned political parties,Y,Skills Institute Terminal
SR-0008062,2026-06-10 21:18:00,PR-02435,Civic education,N,Phone
SR-0008063,2026-03-05 06:30:00,PR-01477,Foreign news,Y,Phone
SR-0008064,2026-03-18 12:21:00,PR-00378,Local news,N,Laptop
SR-0008065,2026-05-09 08:19:00,PR-02665,Local news,N,Laptop
SR-0008066,2026-06-19 23:51:00,PR-00393,Entertainment,N,Phone
SR-0008067,2026-03-13 11:11:00,PR-01582,Recipes,N,Public Library Terminal
SR-0008068,2026-03-08 11:47:00,PR-00583,Cultural and religious gatherings,Y,Laptop
SR-0008069,2026-04-05 06:12:00,PR-00067,Entertainment,N,Laptop
SR-0008070,2026-05-28 12:11:00,PR-01413,Local news,N,Phone
SR-0008071,2026-05-12 01:43:00,PR-02801,VPN tools,Y,Skills Institute Terminal
SR-0008072,2026-03-10 14:03:00,PR-00460,Protest organisation,Y,Laptop
SR-0008073,2026-05-18 00:16:00,PR-02110,Sports,N,Laptop
SR-0008074,2026-02-02 04:48:00,PR-02179,Entertainment,N,Laptop
SR-0008075,2026-04-21 16:13:00,PR-02426,Local news,N,Public Library Terminal
SR-0008076,2026-03-24 07:11:00,PR-02671,Score appeal process,Y,Public Library Terminal
SR-0008077,2026-01-27 15:39:00,PR-02915,Weather,N,Phone
SR-0008078,2026-05-11 04:58:00,PR-01809,Local news,N,Phone
SR-0008079,2026-04-02 17:03:00,PR-02861,Cultural and religious gatherings,Y,Public Library Terminal
SR-0008080,2026-05-16 20:26:00,PR-00461,Entertainment,N,Skills Institute Terminal
SR-0008081,2026-05-20 23:47:00,PR-02405,Sports,N,Laptop
SR-0008082,2026-04-24 16:46:00,PR-01438,Emigration procedures,Y,Phone
SR-0008083,2026-03-26 12:18:00,PR-01556,Local news,N,Skills Institute Terminal
SR-0008084,2026-01-04 19:08:00,PR-02690,Local news,N,Laptop
SR-0008085,2026-05-10 14:17:00,PR-01403,Banned political parties,Y,Skills Institute Terminal
SR-0008086,2026-06-13 16:55:00,PR-00845,Entertainment,N,Phone
SR-0008087,2026-05-19 06:47:00,PR-00336,Travel domestic (permitted),N,Phone
SR-0008088,2026-04-09 20:20:00,PR-01833,Health,N,Phone
SR-0008089,2026-05-16 21:17:00,PR-01690,Entertainment,N,Laptop
SR-0008090,2026-04-30 20:20:00,PR-01377,Civic education,N,Laptop
SR-0008091,2026-02-06 16:42:00,PR-00793,Encryption software,Y,Laptop
SR-0008092,2026-03-21 08:59:00,PR-00158,Recipes,N,Public Library Terminal
SR-0008093,2026-01-03 19:20:00,PR-02384,Foreign news,Y,Laptop
SR-0008094,2026-03-01 02:01:00,PR-01344,Recipes,N,Phone
SR-0008095,2026-02-27 13:57:00,PR-01216,Entertainment,N,Phone
SR-0008096,2026-04-27 10:52:00,PR-02961,Shopping,N,Phone
SR-0008097,2026-05-23 05:27:00,PR-02491,Recipes,N,Laptop
SR-0008098,2026-03-12 13:04:00,PR-02236,Sports,N,Phone
SR-0008099,2026-01-12 05:52:00,PR-00354,Foreign news,Y,Phone
SR-0008100,2026-01-10 14:56:00,PR-01763,Local news,N,Phone
SR-0008101,2026-04-08 10:41:00,PR-00468,Local news,N,Phone
SR-0008102,2026-04-28 15:53:00,PR-02520,Local news,N,Public Library Terminal
SR-0008103,2026-03-15 02:18:00,PR-00673,Score appeal process,Y,Phone
SR-0008104,2026-02-19 05:15:00,PR-01982,VPN tools,Y,Phone
SR-0008105,2026-01-28 15:17:00,PR-02592,Score appeal process,Y,Phone
SR-0008106,2026-05-24 06:56:00,PR-02896,Local news,N,Phone
SR-0008107,2026-01-11 01:54:00,PR-01293,Recipes,N,Phone
SR-0008108,2026-01-15 13:36:00,PR-02005,Recipes,N,Public Library Terminal
SR-0008109,2026-01-03 00:28:00,PR-02814,Shopping,N,Phone
SR-0008110,2026-06-30 23:07:00,PR-02108,Shopping,N,Phone
SR-0008111,2026-03-23 17:46:00,PR-02104,Recipes,N,Laptop
SR-0008112,2026-03-16 01:53:00,PR-00821,Foreign news,Y,Phone
SR-0008113,2026-05-28 04:07:00,PR-00021,Travel domestic (permitted),N,Phone
SR-0008114,2026-05-07 15:36:00,PR-01205,Sports,N,Phone
SR-0008115,2026-02-11 04:12:00,PR-02850,Entertainment,N,Laptop
SR-0008116,2026-05-17 03:43:00,PR-01927,Cultural and religious gatherings,Y,Phone
SR-0008117,2026-01-03 22:18:00,PR-00622,Travel domestic (permitted),N,Phone
SR-0008118,2026-04-23 04:43:00,PR-00355,Encryption software,Y,Public Library Terminal
SR-0008119,2026-01-07 20:56:00,PR-00009,Cultural and religious gatherings,Y,Laptop
SR-0008120,2026-03-19 23:13:00,PR-02663,Privacy tools,Y,Skills Institute Terminal
SR-0008121,2026-04-29 13:34:00,PR-02943,Local news,N,Public Library Terminal
SR-0008122,2026-04-28 21:05:00,PR-02381,Local news,N,Laptop
SR-0008123,2026-05-10 21:55:00,PR-02464,VPN tools,Y,Phone
SR-0008124,2026-03-15 08:41:00,PR-02284,Sports,N,Phone
SR-0008125,2026-06-20 07:03:00,PR-01496,Foreign news,Y,Phone
SR-0008126,2026-05-03 19:44:00,PR-00896,Health,N,Laptop
SR-0008127,2026-04-18 10:05:00,PR-02404,Entertainment,N,Skills Institute Terminal
SR-0008128,2026-01-09 20:16:00,PR-00607,Sports,N,Phone
SR-0008129,2026-04-05 04:00:00,PR-00300,Local news,N,Laptop
SR-0008130,2026-05-06 12:55:00,PR-01656,Local news,N,Phone
SR-0008131,2026-02-07 06:10:00,PR-01036,Travel domestic (permitted),N,Skills Institute Terminal
SR-0008132,2026-06-04 06:46:00,PR-01120,Independent media,Y,Phone
SR-0008133,2026-05-25 19:04:00,PR-02417,Sports,N,Laptop
SR-0008134,2026-03-11 20:27:00,PR-00179,Sports,N,Phone
SR-0008135,2026-06-20 05:32:00,PR-02446,Weather,N,Phone
SR-0008136,2026-03-04 12:05:00,PR-01629,Entertainment,N,Public Library Terminal
SR-0008137,2026-05-26 21:48:00,PR-00713,Shopping,N,Public Library Terminal
SR-0008138,2026-05-07 15:32:00,PR-02774,Local news,N,Phone
SR-0008139,2026-02-09 16:30:00,PR-01601,Independent media,Y,Laptop
SR-0008140,2026-05-16 15:50:00,PR-00953,Shopping,N,Skills Institute Terminal
SR-0008141,2026-06-06 15:04:00,PR-01047,Entertainment,N,Phone
SR-0008142,2026-05-07 12:25:00,PR-00600,Sports,N,Phone
SR-0008143,2026-02-16 17:48:00,PR-00648,Emigration procedures,Y,Laptop
SR-0008144,2026-01-31 05:35:00,PR-02912,Social credit system criticism,Y,Laptop
SR-0008145,2026-03-05 09:57:00,PR-02765,Health,N,Public Library Terminal
SR-0008146,2026-01-18 13:09:00,PR-00486,Shopping,N,Phone
SR-0008147,2026-03-23 09:35:00,PR-01691,Local news,N,Public Library Terminal
SR-0008148,2026-06-18 18:28:00,PR-00138,Weather,N,Phone
SR-0008149,2026-06-05 01:14:00,PR-00176,Recipes,N,Skills Institute Terminal
SR-0008150,2026-04-23 15:47:00,PR-01961,Foreign news,Y,Phone
SR-0008151,2026-01-06 11:23:00,PR-01792,Foreign news,Y,Phone
SR-0008152,2026-06-15 04:59:00,PR-00538,Local news,N,Phone
SR-0008153,2026-01-06 12:53:00,PR-01957,Health,N,Phone
SR-0008154,2026-02-01 22:34:00,PR-02886,Privacy tools,Y,Laptop
SR-0008155,2026-05-16 01:33:00,PR-01550,Sports,N,Phone
SR-0008156,2026-01-08 04:39:00,PR-00331,Health,N,Phone
SR-0008157,2026-03-10 12:04:00,PR-01596,VPN tools,Y,Phone
SR-0008158,2026-02-05 03:58:00,PR-01398,Recipes,N,Laptop
SR-0008159,2026-01-08 05:14:00,PR-02860,Local news,N,Phone
SR-0008160,2026-04-28 18:18:00,PR-02182,Civic education,N,Laptop
SR-0008161,2026-05-17 10:05:00,PR-02641,Local news,N,Public Library Terminal
SR-0008162,2026-02-01 12:14:00,PR-02997,Local news,N,Laptop
SR-0008163,2026-03-07 18:11:00,PR-01765,VPN tools,Y,Phone
SR-0008164,2026-06-23 03:56:00,PR-00755,Health,N,Phone
SR-0008165,2026-02-14 19:50:00,PR-00129,Protest organisation,Y,Laptop
SR-0008166,2026-05-18 04:27:00,PR-00673,Local news,N,Phone
SR-0008167,2026-06-20 16:48:00,PR-00094,Score appeal process,Y,Laptop
SR-0008168,2026-05-03 23:44:00,PR-00244,Privacy tools,Y,Phone
SR-0008169,2026-06-27 04:59:00,PR-01392,Local news,N,Laptop
SR-0008170,2026-03-19 00:08:00,PR-00025,Health,N,Phone
SR-0008171,2026-05-01 17:41:00,PR-00607,Local news,N,Phone
SR-0008172,2026-01-07 01:25:00,PR-00521,Local news,N,Laptop
SR-0008173,2026-01-28 14:36:00,PR-00990,Entertainment,N,Laptop
SR-0008174,2026-06-09 18:06:00,PR-00399,Encryption software,Y,Phone
SR-0008175,2026-05-14 06:06:00,PR-02535,Local news,N,Phone
SR-0008176,2026-04-07 19:29:00,PR-02203,Travel domestic (permitted),N,Laptop
SR-0008177,2026-06-22 06:29:00,PR-01675,Travel domestic (permitted),N,Phone
SR-0008178,2026-01-29 13:21:00,PR-02733,Weather,N,Laptop
SR-0008179,2026-04-02 17:53:00,PR-02820,Entertainment,N,Phone
SR-0008180,2026-04-06 21:23:00,PR-01481,Privacy tools,Y,Laptop
SR-0008181,2026-02-14 11:35:00,PR-01673,Independent media,Y,Phone
SR-0008182,2026-04-26 04:37:00,PR-01029,Weather,N,Laptop
SR-0008183,2026-06-11 07:53:00,PR-02072,Social credit system criticism,Y,Phone
SR-0008184,2026-06-06 20:23:00,PR-90003,Sports,N,Laptop
SR-0008185,2026-04-02 19:59:00,PR-02293,VPN tools,Y,Public Library Terminal
SR-0008186,2026-05-26 10:44:00,PR-00674,Recipes,N,Phone
SR-0008187,2026-06-25 08:43:00,PR-02306,Sports,N,Laptop
SR-0008188,2026-03-25 16:33:00,PR-00010,Health,N,Laptop
SR-0008189,2026-02-18 02:58:00,PR-02777,Recipes,N,Phone
SR-0008190,2026-03-08 01:04:00,PR-02099,Entertainment,N,Phone
SR-0008191,2026-04-18 02:12:00,PR-02554,Entertainment,N,Laptop
SR-0008192,2026-03-11 03:35:00,PR-00860,Weather,N,Phone
SR-0008193,2026-05-12 23:05:00,PR-01854,Entertainment,N,Phone
SR-0008194,2026-02-14 05:19:00,PR-02446,Local news,N,Laptop
SR-0008195,2026-04-11 16:37:00,PR-02966,Travel domestic (permitted),N,Laptop
SR-0008196,2026-04-28 17:05:00,PR-02381,Local news,N,Phone
SR-0008197,2026-04-03 01:46:00,PR-01554,Travel domestic (permitted),N,Laptop
SR-0008198,2026-01-31 00:47:00,PR-02139,Foreign news,Y,Phone
SR-0008199,2026-04-27 11:10:00,PR-01682,Independent media,Y,Public Library Terminal
SR-0008200,2026-04-24 23:08:00,PR-00107,Civic education,N,Laptop
SR-0008201,2026-01-09 03:34:00,PR-02217,Shopping,N,Phone
SR-0008202,2026-05-23 23:00:00,PR-02600,Foreign news,Y,Phone
SR-0008203,2026-06-10 18:01:00,PR-00419,Civic education,N,Phone
SR-0008204,2026-05-27 09:03:00,PR-01715,Score appeal process,Y,Phone
SR-0008205,2026-03-05 07:48:00,PR-02464,Independent media,Y,Phone
SR-0008206,2026-02-21 17:27:00,PR-02137,Local news,N,Phone
SR-0008207,2026-04-12 21:19:00,PR-01420,Cultural and religious gatherings,Y,Laptop
SR-0008208,2026-02-17 04:23:00,PR-00086,Weather,N,Laptop
SR-0008209,2026-04-30 15:00:00,PR-00295,Shopping,N,Phone
SR-0008210,2026-06-16 16:28:00,PR-01760,Sports,N,Laptop
SR-0008211,2026-03-08 16:00:00,PR-00291,Recipes,N,Phone
SR-0008212,2026-01-04 12:47:00,PR-01904,Independent media,Y,Phone
SR-0008213,2026-04-16 18:04:00,PR-01169,Entertainment,N,Laptop
SR-0008214,2026-06-11 05:16:00,PR-01828,Recipes,N,Phone
SR-0008215,2026-04-28 09:34:00,PR-01146,Social credit system criticism,Y,Public Library Terminal
SR-0008216,2026-01-12 16:16:00,PR-02170,Local news,N,Phone
SR-0008217,2026-04-05 18:14:00,PR-02350,Sports,N,Phone
SR-0008218,2026-01-05 23:46:00,PR-02950,Entertainment,N,Phone
SR-0008219,2026-06-26 23:14:00,PR-01339,Recipes,N,Laptop
SR-0008220,2026-04-29 16:01:00,PR-01997,Health,N,Phone
SR-0008221,2026-05-07 15:58:00,PR-01109,Entertainment,N,Public Library Terminal
SR-0008222,2026-01-18 05:18:00,PR-01939,Local news,N,Phone
SR-0008223,2026-02-11 02:31:00,PR-01154,Shopping,N,Laptop
SR-0008224,2026-05-19 00:18:00,PR-00914,Local news,N,Phone
SR-0008225,2026-05-06 22:23:00,PR-02560,Health,N,Skills Institute Terminal
SR-0008226,2026-03-04 19:38:00,PR-02594,Foreign news,Y,Phone
SR-0008227,2026-06-15 03:24:00,PR-01844,Sports,N,Phone
SR-0008228,2026-01-03 14:48:00,PR-00489,Recipes,N,Laptop
SR-0008229,2026-04-19 14:30:00,PR-00869,Sports,N,Laptop
SR-0008230,2026-03-12 05:40:00,PR-01899,Shopping,N,Laptop
SR-0008231,2026-04-11 00:22:00,PR-00760,Travel domestic (permitted),N,Laptop
SR-0008232,2026-01-25 20:19:00,PR-01246,Travel domestic (permitted),N,Laptop
SR-0008233,2026-03-07 03:06:00,PR-01663,Recipes,N,Phone
SR-0008234,2026-01-26 00:02:00,PR-01832,Local news,N,Laptop
SR-0008235,2026-01-12 03:28:00,PR-02262,Shopping,N,Phone
SR-0008236,2026-03-26 10:48:00,PR-02157,Travel domestic (permitted),N,Laptop
SR-0008237,2026-03-17 11:48:00,PR-01497,Weather,N,Phone
SR-0008238,2026-06-28 18:24:00,PR-00016,Travel domestic (permitted),N,Public Library Terminal
SR-0008239,2026-01-23 07:27:00,PR-01658,Shopping,N,Phone
SR-0008240,2026-02-02 12:01:00,PR-01044,Sports,N,Laptop
SR-0008241,2026-04-28 09:18:00,PR-01723,Foreign news,Y,Phone
SR-0008242,2026-06-11 06:23:00,PR-01179,Independent media,Y,Phone
SR-0008243,2026-02-28 08:51:00,PR-02837,Entertainment,N,Laptop
SR-0008244,2026-06-21 23:25:00,PR-01630,Local news,N,Phone
SR-0008245,2026-06-27 23:55:00,PR-00855,Shopping,N,Phone
SR-0008246,2026-06-26 03:45:00,PR-01762,Cultural and religious gatherings,Y,Laptop
SR-0008247,2026-02-20 08:24:00,PR-02439,Encryption software,Y,Phone
SR-0008248,2026-03-26 01:08:00,PR-02809,Entertainment,N,Laptop
SR-0008249,2026-05-22 10:11:00,PR-00451,Foreign news,Y,Public Library Terminal
SR-0008250,2026-02-05 09:27:00,PR-00025,Recipes,N,Laptop
SR-0008251,2026-01-28 23:51:00,PR-00944,Foreign news,Y,Laptop
SR-0008252,2026-02-27 09:25:00,PR-00737,Local news,N,Phone
SR-0008253,2026-01-01 19:52:00,PR-01932,Civic education,N,Phone
SR-0008254,2026-04-20 00:37:00,PR-00884,Entertainment,N,Laptop
SR-0008255,2026-04-17 22:57:00,PR-02509,Health,N,Phone
SR-0008256,2026-03-12 18:28:00,PR-02376,Recipes,N,Phone
SR-0008257,2026-05-24 22:54:00,PR-00517,Entertainment,N,Phone
SR-0008258,2026-04-06 11:35:00,PR-02171,Local news,N,Public Library Terminal
SR-0008259,2026-02-28 01:11:00,PR-00615,Score appeal process,Y,Laptop
SR-0008260,2026-03-25 17:27:00,PR-02360,Shopping,N,Public Library Terminal
SR-0008261,2026-01-16 09:13:00,PR-02361,Entertainment,N,Skills Institute Terminal
SR-0008262,2026-04-12 17:14:00,PR-01729,Health,N,Phone
SR-0008263,2026-04-08 19:02:00,PR-02083,Cultural and religious gatherings,Y,Laptop
SR-0008264,2026-01-03 12:15:00,PR-02328,Entertainment,N,Phone
SR-0008265,2026-03-09 05:18:00,PR-00981,Local news,N,Phone
SR-0008266,2026-03-18 16:10:00,PR-02643,Local news,N,Phone
SR-0008267,2026-05-23 19:04:00,PR-01100,Local news,N,Phone
SR-0008268,2026-01-23 08:47:00,PR-00529,Sports,N,Laptop
SR-0008269,2026-06-09 14:13:00,PR-02618,Sports,N,Phone
SR-0008270,2026-04-10 11:07:00,PR-01602,Civic education,N,Laptop
SR-0008271,2026-01-29 08:06:00,PR-02204,Local news,N,Phone
SR-0008272,2026-01-04 16:40:00,PR-00088,Entertainment,N,Phone
SR-0008273,2026-03-27 09:47:00,PR-01893,Local news,N,Laptop
SR-0008274,2026-02-11 18:52:00,PR-02113,Weather,N,Phone
SR-0008275,2026-06-09 21:38:00,PR-02774,Local news,N,Phone
SR-0008276,2026-02-07 11:05:00,PR-00262,Local news,N,Phone
SR-0008277,2026-05-29 16:27:00,PR-01347,Shopping,N,Phone
SR-0008278,2026-06-08 12:24:00,PR-01082,Entertainment,N,Laptop
SR-0008279,2026-06-06 20:21:00,PR-00100,VPN tools,Y,Phone
SR-0008280,2026-04-06 04:28:00,PR-00159,Local news,N,Laptop
SR-0008281,2026-05-02 15:40:00,PR-02209,Entertainment,N,Laptop
SR-0008282,2026-02-16 16:09:00,PR-02957,Shopping,N,Laptop
SR-0008283,2026-05-10 19:02:00,PR-01671,Weather,N,Laptop
SR-0008284,2026-02-04 13:34:00,PR-02486,Local news,N,Phone
SR-0008285,2026-01-20 00:30:00,PR-02431,Entertainment,N,Public Library Terminal
SR-0008286,2026-03-08 19:11:00,PR-01371,Civic education,N,Phone
SR-0008287,2026-04-17 14:52:00,PR-00235,Sports,N,Phone
SR-0008288,2026-06-25 13:57:00,PR-00079,Local news,N,Laptop
SR-0008289,2026-02-23 11:35:00,PR-01227,Health,N,Phone
SR-0008290,2026-02-23 21:08:00,PR-01129,Shopping,N,Public Library Terminal
